21, 5, 0.72, 0.70, 0.92, 0.57, 0.70, 2687.81, 0.87, 0.51
21, 5, 0.93, 0.84, 0.92, 0.78, 0.84, 5044.32, 0.48, 0.54
21, 5, -0.21, -0.14, -0.00, -0.21, -0.14, -2356.50, 0.38, -0.04
22, 7, 0.37, 0.66, 0.88, 0.53, 0.66, 3905.23, 0.88, 0.28
22, 7, 0.61, 0.76, 0.82, 0.72, 0.76, 15019.29, 0.73, 0.44
22, 7, -0.25, -0.10, 0.07, -0.19, -0.10, -11114.06, 0.15, -0.16
23, 18, 0.75, 0.82, 0.81, 0.84, 0.82, 12203.61, 1.02, 0.40
23, 18, 0.54, 0.71, 0.65, 0.78, 0.71, 15306.63, 1.91, 0.22
23, 18, 0.21, 0.11, 0.16, 0.06, 0.11, -3103.02, -0.89, 0.18
24, 7, 0.49, 0.67, 0.84, 0.56, 0.68, 2945.45, 0.83, 0.28
24, 7, 0.65, 0.78, 0.71, 0.87, 0.78, 9159.70, 0.67, 0.41
24, 7, -0.16, -0.11, 0.13, -0.31, -0.11, -6214.24, 0.16, -0.13
