1,17,0.52,0.71,0.68,0.74,0.71,8856.18,1.96,0.2
2,20,0.46,0.63,0.55,0.75,0.63,8114.1,1.97,0.12
3,13,0.48,0.67,0.62,0.72,0.67,9165.29,2.65,0.19
4,5,0.45,0.67,0.83,0.56,0.67,6325.56,0.63,0.37
5,16,0.6,0.73,0.7,0.75,0.73,8235.25,1.91,0.23
6,12,0.56,0.63,0.56,0.73,0.63,8155.71,1.78,0.2
7,18,0.51,0.67,0.58,0.81,0.68,10868.04,2.03,0.17
8,3,0.85,0.71,0.86,0.6,0.71,3272.37,0.55,0.5
9,20,0.35,0.59,0.48,0.77,0.59,7114.91,1.98,0.12
10,21,0.21,0.48,0.35,0.78,0.49,6660.86,3.06,-0.04
11,21,0.33,0.6,0.51,0.76,0.61,9798.79,2.24,0.04
12,21,0.4,0.59,0.5,0.72,0.59,5846.98,4.03,0.04
13,11,0.73,0.74,0.75,0.73,0.74,9488.06,1.24,0.29
14,4,0.49,0.67,0.9,0.53,0.67,3876.93,0.59,0.49
15,10,0.72,0.73,0.68,0.8,0.73,7350.09,2.63,0.19
16,9,0.73,0.69,0.68,0.69,0.69,6260.11,2.51,0.24
17,10,0.58,0.75,0.7,0.8,0.75,20074.14,1.67,0.33
18,8,0.63,0.7,0.7,0.71,0.71,8772.48,1.3,0.3
19,19,0.46,0.64,0.57,0.73,0.64,8440.48,1.46,0.14
20,15,0.55,0.66,0.6,0.73,0.66,7793.85,2.67,0.11
21,5,0.6,0.66,0.81,0.56,0.66,4965.77,0.67,0.4
22,7,0.8,0.79,0.75,0.84,0.79,11109.23,1.03,0.31
23,18,0.44,0.67,0.58,0.79,0.67,10180.42,2.39,0.14
24,7,0.82,0.78,0.84,0.73,0.78,8043.52,0.76,0.46
26,14,0.46,0.63,0.54,0.77,0.63,11015.9,1.99,0.11
27,6,0.81,0.75,0.83,0.68,0.75,6233.36,14.46,0.36
28,15,0.58,0.7,0.66,0.76,0.71,10408.67,2.45,0.13
29,4,0.48,0.66,0.9,0.52,0.66,5742.44,0.51,0.59
30,6,0.91,0.85,0.9,0.8,0.85,9257.27,0.55,0.53
31,12,0.69,0.71,0.64,0.8,0.71,5767.86,1.66,0.21
32,11,0.66,0.7,0.7,0.71,0.7,12020.27,3.38,0.33
33,5,0.4,0.43,0.57,0.34,0.43,1457.78,1.03,0.06
34,9,0.79,0.76,0.78,0.74,0.76,10352.69,1.07,0.41
35,13,0.63,0.68,0.64,0.72,0.68,11558.96,1.74,0.18
36,19,0.46,0.61,0.53,0.72,0.61,6214.72,2.92,0.09
37,11,0.46,0.61,0.5,0.8,0.62,7721.5,1.96,0.26
38,14,0.53,0.71,0.68,0.75,0.71,13074.67,2.8,0.24
39,3,0.47,0.56,0.79,0.43,0.56,7110.83,1,0.49
40,8,0.76,0.76,0.78,0.75,0.76,15016.21,1.2,0.3
41,16,0.4,0.63,0.53,0.77,0.63,8385.57,1.74,0.16
42,10,0.79,0.74,0.68,0.83,0.74,8040.72,1.54,0.29
43,17,0.61,0.7,0.66,0.74,0.7,8896.37,2.71,0.15
45,9,0.78,0.78,0.77,0.79,0.78,7654.1,0.91,0.4
46,3,0.42,0.49,0.62,0.41,0.49,4677.11,1.59,0.13
47,16,0.34,0.58,0.47,0.78,0.58,8587.45,2.9,0.15
48,8,0.83,0.76,0.75,0.76,0.76,8350.65,1.31,0.38
49,12,0.67,0.75,0.66,0.86,0.75,7292.62,2.13,0.26
50,15,0.31,0.56,0.52,0.61,0.56,3404.03,2.92,0.03
51,19,0.49,0.63,0.63,0.63,0.63,5173.28,2.37,0.08
52,13,0.53,0.68,0.6,0.78,0.68,9044.08,1.45,0.26
53,4,0.86,0.76,0.92,0.65,0.76,5638.99,0.57,0.49
54,6,0.45,0.61,0.63,0.59,0.61,11052.15,0.83,0.26
55,20,0.24,0.5,0.39,0.71,0.5,6369.46,2.22,0
56,18,0.41,0.66,0.57,0.8,0.67,8621,14.65,0.2
57,7,0.74,0.71,0.76,0.68,0.72,9916.77,0.99,0.46
58,8,0.74,0.75,0.74,0.75,0.75,15248.36,0.72,0.51
59,3,0.82,0.73,0.86,0.63,0.73,18293.08,0.6,0.54
60,13,0.59,0.65,0.59,0.73,0.65,5807.24,1.51,0.16
61,18,0.52,0.68,0.63,0.73,0.68,10385.74,1.23,0.18
62,7,0.52,0.67,0.73,0.61,0.67,7355.88,0.94,0.25
63,14,0.45,0.6,0.59,0.61,0.6,4176.56,3.03,0.19
64,5,0.37,0.63,0.84,0.5,0.63,8937.49,0.55,0.49
65,18,0.37,0.59,0.48,0.78,0.6,16197.91,2.38,0.1
66,15,0.34,0.61,0.5,0.79,0.61,11992.49,3.45,0.1
67,14,0.7,0.74,0.71,0.77,0.74,10083.05,1.47,0.19
68,10,0.78,0.74,0.7,0.79,0.74,6556.46,1.81,0.36
69,16,0.54,0.65,0.57,0.78,0.66,11952.46,1.74,0.2
70,12,0.65,0.65,0.62,0.69,0.65,10429.07,1.49,0.25
71,20,0.38,0.58,0.47,0.75,0.58,3554.84,4.38,0.09
72,17,0.59,0.7,0.61,0.84,0.71,8653,2.61,0.11
73,10,0.51,0.67,0.66,0.68,0.67,8212.15,1.29,0.23
74,21,0.32,0.52,0.39,0.78,0.52,2357.38,4.16,0.03
75,20,0.37,0.59,0.48,0.79,0.59,8081.22,4.74,0.11
76,4,0.93,0.84,0.87,0.83,0.84,11739.13,1.05,0.64
77,6,0.54,0.68,0.72,0.64,0.68,6186.06,0.99,0.3
79,21,0.33,0.63,0.54,0.77,0.63,11414.27,3.03,0.02
80,11,0.61,0.7,0.7,0.71,0.7,6956.69,0.98,0.3
81,9,0.63,0.76,0.77,0.75,0.76,14311.09,0.76,0.35
82,15,0.45,0.64,0.55,0.77,0.64,7968.23,1.48,0.09
83,5,0.54,0.71,0.92,0.59,0.72,11429.27,0.56,0.48
84,7,0.54,0.68,0.7,0.67,0.68,5137.47,1.17,0.28
85,19,0.42,0.65,0.6,0.71,0.65,9050.47,1.96,0.12
86,19,0.41,0.68,0.61,0.76,0.68,10218.34,3.19,0.07
87,6,0.41,0.62,0.48,0.87,0.62,8368.93,1.45,0.18
88,9,0.57,0.72,0.81,0.66,0.72,7955.16,1.19,0.39
89,4,0.89,0.74,0.87,0.65,0.74,14792.78,0.67,0.6
90,13,0.45,0.65,0.56,0.78,0.65,11028.4,1.21,0.22
91,17,0.57,0.72,0.7,0.75,0.72,7607.84,1.51,0.2
92,12,0.52,0.58,0.5,0.69,0.58,7874.89,2.6,0.02
93,8,0.41,0.66,0.77,0.57,0.66,10195.66,0.9,0.38
94,3,0.37,0.57,0.83,0.43,0.57,4315.62,0.72,0.42
95,16,0.25,0.53,0.39,0.84,0.53,11972.99,3.88,0.08
,,0.550326087,0.666630435,0.656956522,0.711413043,0.667934783,8691.568152,2.072391304,0.247391304
